YIIZYIXXXZIXIXIIIZIII	(0.00853482+0j)
YIIZYIXYYZIXIXIIIZIII	(0.00853482+0j)
YYZIZIIIXZIYIYIIIIZZI	(0.00577558+0j)
YXZIZIIIYZIYIYIIIIZZI	(-0.00577558+0j)
YYZZIIIZXZIXIXIIIZIII	(-0.00577558+0j)
YXZZIIIZYZIXIXIIIZIII	(0.00577558+0j)
ZIIIIIIIZZIYIYIIIIZZI	(0.00161801+0j)
ZIIZZIIZZZIXIXIIIZIII	(-0.00161801+0j)
YIYIZIIIZZIYIYIIIIZZI	(0.01808835+0j)
XIXZZIIIIIIYIYIIIIZZI	(-0.01808835+0j)
YIYZIIIZZZIXIXIIIZIII	(-0.01808835+0j)
XIXIIIIZIIIXIXIIIZIII	(0.01808835+0j)
XIIIIIIIZZIYIYIIIIZZI	(0.00630057+0j)
XZZIZIIIIIIYIYIIIIZZI	(0.00630057+0j)
XIIZZIIZZZIXIXIIIZIII	(-0.00630057+0j)
XZZZIIIZIIIXIXIIIZIII	(-0.00630057+0j)
IIIIIIIZIIIYIYIIIIZZI	(-0.00327315+0j)
IIIZZIIIIIIXIXIIIZIII	(0.00327315+0j)
IYZIYIXXIIIYIYIIIIZZI	(0.01853883+0j)
IXZIYIXYIIIYIYIIIIZZI	(-0.01853883+0j)
IYZZXIXYIIIXIXIIIZIII	(-0.01853883+0j)
IXZZXIXXIIIXIXIIIZIII	(-0.01853883+0j)
IIIIIIZZIIIYIYIIIIZZI	(-0.02075689+0j)
IIIZZIZIIIIXIXIIIZIII	(0.02075689+0j)
IIIIIZIIIIIYIYIIIIZZI	(-0.02075689+0j)
IIIZZZIZIIIXIXIIIZIII	(0.02075689+0j)
IIIIZZZIIIIYIYIIIIZZI	(-0.02146877+0j)
IIIZIZZZIIIXIXIIIZIII	(0.02146877+0j)
IIIZIIIIIIIYIYIIIIZZI	(-0.02146877+0j)
IIIIZIIZIIIXIXIIIZIII	(0.02146877+0j)
IIZZIIIIIIIYIYIIIIZZI	(-0.00137785+0j)
IIZIZIIZIIIXIXIIIZIII	(0.00137785+0j)
ZIXZZIIIIIIYIYIIIIZZI	(-0.01048119+0j)
IZXIIIIIIIIYIYIIIIZZI	(0.01048119+0j)
ZIXIIIIZIIIXIXIIIZIII	(0.01048119+0j)
IZXZZIIZIIIXIXIIIZIII	(-0.01048119+0j)
ZZZIZIIIIIIYIYIIIIZZI	(-0.02043426+0j)
ZZZZIIIZIIIXIXIIIZIII	(0.02043426+0j)
IIIIIIIIIIIXZIIIIIZZI	(-0.00542419+0j)
IIIZZIIZIIIXIZZIIZIII	(-0.00542419+0j)
IIIIIIIIIZXYYZIIIIZZI	(0.02544815+0j)
IIIIIIIIIIXYYZIIIIZZI	(-0.02544815+0j)
IIIZZIIZIZXXXZZIIZIII	(-0.02544815+0j)
IIIZZIIZIIXXXZZIIZIII	(0.02544815+0j)
XIIIIIIIIXXYYZIIIIZZI	(0.00252056+0j)
YZZIZIIIIXYYYZIIIIZZI	(0.00252056+0j)
XIIZZIIZIXXXXZZIIZIII	(-0.00252056+0j)
YZZZIIIZIXYXXZZIIZIII	(-0.00252056+0j)
IIIIIIIIYYZYYZIIIIZZI	(0.0016053+0j)
IIIIIIIIXXIYYZIIIIZZI	(0.0016053+0j)
IIIZZIIZYYZXXZZIIZIII	(-0.0016053+0j)
IIIZZIIZXXIXXZZIIZIII	(-0.0016053+0j)
YIIIXIXYIXZYYZIIIIZZI	(-0.00117542+0j)
YIIIXIXXIYIYYZIIIIZZI	(0.00117542+0j)
YIIZYIXXIXZXXZZIIZIII	(0.00117542+0j)
YIIZYIXYIYIXXZZIIZIII	(0.00117542+0j)
ZIIIIIIIXZIYYZIIIIZZI	(0.00213989+0j)
IIIIIIIIXIIYYZIIIIZZI	(0.00213989+0j)
ZIIZZIIZXZIXXZZIIZIII	(-0.00213989+0j)
IIIZZIIZXIIXXZZIIZIII	(-0.00213989+0j)
YIYIZIIIXZIYYZIIIIZZI	(0.01023758+0j)
YIXZZIIIYZIYYZIIIIZZI	(-0.01023758+0j)
YIYZIIIZXZIXXZZIIZIII	(-0.01023758+0j)
YIXIIIIZYZIXXZZIIZIII	(0.01023758+0j)
XIIIIIIIXZIYYZIIIIZZI	(-0.00154804+0j)
YZZIZIIIYZIYYZIIIIZZI	(-0.00154804+0j)
XIIZZIIZXZIXXZZIIZIII	(0.00154804+0j)
YZZZIIIZYZIXXZZIIZIII	(0.00154804+0j)
YIIIXIXYZZIYYZIIIIZZI	(-0.00285162+0j)
XIIIXIXXIIIYYZIIIIZZI	(0.00285162+0j)
YIIZYIXXZZIXXZZIIZIII	(0.00285162+0j)
XIIZYIXYIIIXXZZIIZIII	(0.00285162+0j)
YYZIZIIIZZIYYZIIIIZZI	(0.01764164+0j)
XXZIZIIIIIIYYZIIIIZZI	(-0.01764164+0j)
YYZZIIIZZZIXXZZIIZIII	(-0.01764164+0j)
XXZZIIIZIIIXXZZIIZIII	(0.01764164+0j)
IIYIYIXXIIIYYZIIIIZZI	(0.01254726+0j)
IIXZYIXYIIIYYZIIIIZZI	(-0.01254726+0j)
IIYZXIXYIIIXXZZIIZIII	(-0.01254726+0j)
IIXIXIXXIIIXXZZIIZIII	(-0.01254726+0j)
ZIIIXIXXIIIYYZIIIIZZI	(0.01193237+0j)
IZZIYIXYIIIYYZIIIIZZI	(0.01193237+0j)
ZIIZYIXYIIIXXZZIIZIII	(0.01193237+0j)
IZZZXIXXIIIXXZZIIZIII	(0.01193237+0j)
IIIIZIXZIIIYYZIIIIZZI	(0.01037942+0j)
IIIIIZXIIIIYYZIIIIZZI	(-0.01037942+0j)
IIIZIIXIIIIXXZZIIZIII	(-0.01037942+0j)
IIIZZZXZIIIXXZZIIZIII	(0.01037942+0j)
IIXYYIXZIIIYYZIIIIZZI	(0.00250024+0j)
IIXXYIYIIIIYYZIIIIZZI	(-0.00250024+0j)
IIXXXIXIIIIXXZZIIZIII	(0.00250024+0j)
IIXYXIYZIIIXXZZIIZIII	(0.00250024+0j)
IIIIZXZIIIIYYZIIIIZZI	(0.00250024+0j)
IIIIIXIIIIIYYZIIIIZZI	(-0.00250024+0j)
IIIZIXZZIIIXXZZIIZIII	(-0.00250024+0j)
IIIZZXIZIIIXXZZIIZIII	(0.00250024+0j)
IIXYYXZIIIIYYZIIIIZZI	(-0.01037942+0j)
IIXXYYZIIIIYYZIIIIZZI	(0.01037942+0j)
IIXXXXZZIIIXXZZIIZIII	(-0.01037942+0j)
IIXYXYZZIIIXXZZIIZIII	(-0.01037942+0j)
IYYZIIIIIIIYYZIIIIZZI	(-0.00671359+0j)
IXXIIIIIIIIYYZIIIIZZI	(-0.00671359+0j)
IYYIZIIZIIIXXZZIIZIII	(0.00671359+0j)
IXXZZIIZIIIXXZZIIZIII	(0.00671359+0j)
IIIIIIIIIIZXIIIIIIZZI	(-0.01704078+0j)
IIIZZIIZIIZXZZZIIZIII	(-0.01704078+0j)
YIIIXIXYIXXXIIIIIIZZI	(0.0013695+0j)
YIIIXIXXIXYXIIIIIIZZI	(-0.0013695+0j)
YIIZYIXXIXXXZZZIIZIII	(0.0013695+0j)
YIIZYIXYIXYXZZZIIZIII	(0.0013695+0j)
YYZIZIIIIXXXIIIIIIZZI	(0.00129872+0j)
YXZIZIIIIXYXIIIIIIZZI	(-0.00129872+0j)
YYZZIIIZIXXXZZZIIZIII	(0.00129872+0j)
YXZZIIIZIXYXZZZIIZIII	(-0.00129872+0j)
IIIIIIIIIZZXIIIIIIZZI	(-0.01704239+0j)
IIIZZIIZIZZXZZZIIZIII	(-0.01704239+0j)
XIIIIIIIIXZXIIIIIIZZI	(-0.00269683+0j)
YZZIZIIIIYIXIIIIIIZZI	(-0.00269683+0j)
XIIZZIIZIXZXZZZIIZIII	(-0.00269683+0j)
YZZZIIIZIYIXZZZIIZIII	(-0.00269683+0j)
IIIIIIIIZIIXIIIIIIZZI	(-0.00558245+0j)
IIIZZIIZZIIXZZZIIZIII	(-0.00558245+0j)
YIIIXIXYXZIXIIIIIIZZI	(0.00177896+0j)
YIIIXIXXYZIXIIIIIIZZI	(-0.00177896+0j)
YIIZYIXXXZIXZZZIIZIII	(0.00177896+0j)
YIIZYIXYYZIXZZZIIZIII	(0.00177896+0j)
YYZIZIIIXZIXIIIIIIZZI	(0.00356652+0j)
YXZIZIIIYZIXIIIIIIZZI	(-0.00356652+0j)
YYZZIIIZXZIXZZZIIZIII	(0.00356652+0j)
YXZZIIIZYZIXZZZIIZIII	(-0.00356652+0j)
ZIIIIIIIZZIXIIIIIIZZI	(0.00931858+0j)
ZIIZZIIZZZIXZZZIIZIII	(0.00931858+0j)
YIYIZIIIZZIXIIIIIIZZI	(0.00630057+0j)
XIXZZIIIIIIXIIIIIIZZI	(-0.00630057+0j)
YIYZIIIZZZIXZZZIIZIII	(0.00630057+0j)
XIXIIIIZIIIXZZZIIZIII	(-0.00630057+0j)
XIIIIIIIZZIXIIIIIIZZI	(0.0072798+0j)
XZZIZIIIIIIXIIIIIIZZI	(0.0072798+0j)
XIIZZIIZZZIXZZZIIZIII	(0.0072798+0j)
XZZZIIIZIIIXZZZIIZIII	(0.0072798+0j)
IIIIIIIZIIIXIIIIIIZZI	(-0.00808576+0j)
IIIZZIIIIIIXZZZIIZIII	(-0.00808576+0j)
IYZIYIXXIIIXIIIIIIZZI	(0.00819912+0j)
IXZIYIXYIIIXIIIIIIZZI	(-0.00819912+0j)
IYZZXIXYIIIXZZZIIZIII	(0.00819912+0j)
IXZZXIXXIIIXZZZIIZIII	(0.00819912+0j)
IIIIIIZZIIIXIIIIIIZZI	(-0.00686589+0j)
IIIZZIZIIIIXZZZIIZIII	(-0.00686589+0j)
IIIIIZIIIIIXIIIIIIZZI	(-0.00686589+0j)
IIIZZZIZIIIXZZZIIZIII	(-0.00686589+0j)
IIIIZZZIIIIXIIIIIIZZI	(-0.00930181+0j)
IIIZIZZZIIIXZZZIIZIII	(-0.00930181+0j)
IIIZIIIIIIIXIIIIIIZZI	(-0.00930181+0j)
IIIIZIIZIIIXZZZIIZIII	(-0.00930181+0j)
IIZZIIIIIIIXIIIIIIZZI	(-0.00357838+0j)
IIZIZIIZIIIXZZZIIZIII	(-0.00357838+0j)
IZIIIIIIIIIXIIIIIIZZI	(-0.00605549+0j)
IZIZZIIZIIIXZZZIIZIII	(-0.00605549+0j)
ZZZIZIIIIIIXIIIIIIZZI	(-0.01118461+0j)
ZZZZIIIZIIIXZZZIIZIII	(-0.01118461+0j)
IIIIIIIIIIIIIIIIZIIII	(0.10198285+0j)
IIIIIIIIIIIIIIIZIZIII	(0.10198285+0j)
IIIZZIIZIIIIIIZZZIIII	(0.10521331+0j)
IIIIIIIIIIIIIIZIIZIII	(0.10521331+0j)
IIIIIIIIIIIIIZZIIZIII	(0.09305974+0j)
IIIIIIIIIIIZIXZIIZIII	(0.00461891+0j)
IIIIIIIIIIIIZXIIIZIII	(-0.00461891+0j)
IIIIIIIIIIIIZIIIIZIII	(0.08905749+0j)
IIIIIIIIIIIZZZIIIZIII	(0.10657943+0j)
IIIIIIIIIIZIIIIIIZIII	(0.13316984+0j)
IIIIIIIIIZZIIIIIIZIII	(0.13316695+0j)
IIIIIIIIZIIIIIIIIZIII	(0.11284792+0j)
YIIIXIXYXZIIIIIIIZIII	(0.0052891+0j)
YIIIXIXXYZIIIIIIIZIII	(-0.0052891+0j)
YYZIZIIIXZIIIIIIIZIII	(0.0024782+0j)
YXZIZIIIYZIIIIIIIZIII	(-0.0024782+0j)
ZIIIIIIIZZIIIIIIIZIII	(-0.11033679+0j)
YIYIZIIIZZIIIIIIIZIII	(-0.00327315+0j)
XIXZZIIIIIIIIIIIIZIII	(0.00327315+0j)
XIIIIIIIZZIIIIIIIZIII	(-0.00808576+0j)
XZZIZIIIIIIIIIIIIZIII	(-0.00808576+0j)
IIIIIIIZIIIIIIIIIZIII	(0.11596726+0j)
IYZIYIXXIIIIIIIIIZIII	(-0.00989757+0j)
IXZIYIXYIIIIIIIIIZIII	(0.00989757+0j)
IIIIIIZZIIIIIIIIIZIII	(0.1062529+0j)
IIIIIZIIIIIIIIIIIZIII	(0.1062529+0j)
IIIIZZZIIIIIIIIIIZIII	(0.10894557+0j)
IIIZIIIIIIIIIIIIIZIII	(0.10894557+0j)
IIZZIIIIIIIIIIIIIZIII	(0.10694866+0j)
ZIXZZIIIIIIIIIIIIZIII	(0.00213603+0j)
IZXIIIIIIIIIIIIIIZIII	(-0.00213603+0j)
IZIIIIIIIIIIIIIIIZIII	(0.11093858+0j)
ZZZIZIIIIIIIIIIIIZIII	(0.12403944+0j)
IIIZZIIZIIIXYZZIYXIII	(0.02202161+0j)
IIIZZIIZIIIXXZZIYYIII	(-0.02202161+0j)
IIIZZIIZIIIXIYZZIYIII	(-0.00321754+0j)
IIIIIIIIIIIXIXZIZXIII	(0.00225768+0j)
IIIIIIIIIIIXIYIIIYIII	(0.00547522+0j)
IIIZZIIZIIIXIXIZIXIII	(-0.00547522+0j)
IIIZZIIZIIIXIYZZZYIII	(-0.00225768+0j)
IIIIIIIIIIIXIXZIIXIII	(0.00321754+0j)
IIIZZIIZIIIYIIZZIYIII	(-0.01443065+0j)
IIIIIIIIIIIXZZIIZXIII	(0.00203405+0j)
IIIIIIIIIIIYIIIIIYIII	(0.0164647+0j)
IIIZZIIZIIIXZZZZIXIII	(-0.0164647+0j)
IIIZZIIZIIIYIIZZZYIII	(-0.00203405+0j)
IIIIIIIIIIIXZZIIIXIII	(0.01443065+0j)
IIIIIIIIIIIIIZYIIYIII	(0.00131889+0j)
IIIIIIIIIIIIIIYIZYIII	(0.00131889+0j)
IIIIIIIIIIIZIXXIZXIII	(0.00347612+0j)
IIIIIIIIIIIZIXYIIYIII	(0.00396609+0j)
IIIIIIIIIIIIZYXIZYIII	(0.00396609+0j)
IIIIIIIIIIIIZYYIIXIII	(-0.00347612+0j)
YIIIXIYIXZIIIIIIZXIII	(0.00342944+0j)
YIIIXIXZYZIIIIIIZXIII	(-0.00342944+0j)
YIIIXIYIXZIIIIIIIXIII	(-0.00342944+0j)
YIIIXIXZYZIIIIIIIXIII	(0.00342944+0j)
YIIIYIIIZZIIIIIIZXIII	(0.00206932+0j)
XIIIXZZIIIIIIIIIZXIII	(-0.00206932+0j)
YIIIYIIIZZIIIIIIIXIII	(-0.00206932+0j)
XIIIXZZIIIIIIIIIIXIII	(0.00206932+0j)
IIIIIIZXIIIIIIIIZXIII	(0.00427004+0j)
IIIIIIIXIIIIIIIIZXIII	(-0.00427004+0j)
IIIIIIZXIIIIIIIIIXIII	(-0.00427004+0j)
IIIIIIIXIIIIIIIIIXIII	(0.00427004+0j)
IYZIYIXZIIIIIIIIZXIII	(-0.00222599+0j)
IXZIYIYIIIIIIIIIZXIII	(0.00222599+0j)
IYZIYIXZIIIIIIIIIXIII	(0.00222599+0j)
IXZIYIYIIIIIIIIIIXIII	(-0.00222599+0j)
ZIIIXZZIIIIIIIIIZXIII	(0.00387352+0j)
IZZIXIIIIIIIIIIIZXIII	(-0.00387352+0j)
ZIIIXZZIIIIIIIIIIXIII	(-0.00387352+0j)
IZZIXIIIIIIIIIIIIXIII	(0.00387352+0j)
IIIZZIIZIIIXYZZZXYIII	(0.02202161+0j)
IIIZZIIZIIIXXZZZXXIII	(0.02202161+0j)
IIIIIIIIIIIXIYIXYXIII	(0.00131889+0j)
IIIZZIIZIIIXIXIXXXIII	(-0.00131889+0j)
IIIZZIIZIIIYIIZXXYIII	(-0.00347612+0j)
IIIIIIIIIIIYIIIXYXIII	(0.00396609+0j)
IIIZZIIZIIIXZZZXXXIII	(-0.00396609+0j)
IIIIIIIIIIIXZZIXYYIII	(-0.00347612+0j)
IIIIIIIIIIIIIZXYYXIII	(0.00321754+0j)
IIIIIIIIIIIIIIXYYXIII	(0.00225768+0j)
IIIIIIIIIIIIIZYXYXIII	(-0.00547522+0j)
IIIIIIIIIIIIIIYYYYIII	(0.00547522+0j)
IIIIIIIIIIIIIZXXYYIII	(0.00225768+0j)
IIIIIIIIIIIIIIXXYYIII	(0.00321754+0j)
IIIIIIIIIIIZIXXYYXIII	(0.01443065+0j)
IIIIIIIIIIIIZYYYYXIII	(-0.00203405+0j)
IIIIIIIIIIIZIXYXYXIII	(-0.0164647+0j)
IIIIIIIIIIIIZYXYYYIII	(0.0164647+0j)
IIIIIIIIIIIZIXXXYYIII	(0.00203405+0j)
IIIIIIIIIIIIZYYXYYIII	(-0.01443065+0j)
YIIIXYZIXZIIIIIYYXIII	(-0.00342944+0j)
YIIIXXZIYZIIIIIYYXIII	(0.00342944+0j)
YIIIXYZIXZIIIIIXYYIII	(0.00342944+0j)
YIIIXXZIYZIIIIIXYYIII	(-0.00342944+0j)
YIXYZIIIZZIIIIIYYXIII	(-0.00206932+0j)
XIXXZIIIIIIIIIIYYXIII	(0.00206932+0j)
YIXYZIIIZZIIIIIXYYIII	(0.00206932+0j)
XIXXZIIIIIIIIIIXYYIII	(-0.00206932+0j)
IIIIIYYXIIIIIIIYYXIII	(0.00427004+0j)
IIIIIXYYIIIIIIIYYXIII	(-0.00427004+0j)
IIIIIYYXIIIIIIIXYYIII	(-0.00427004+0j)
IIIIIXYYIIIIIIIXYYIII	(0.00427004+0j)
IYZIYXZIIIIIIIIYYXIII	(0.00222599+0j)
IXZIYYZIIIIIIIIYYXIII	(-0.00222599+0j)
IYZIYXZIIIIIIIIXYYIII	(-0.00222599+0j)
IXZIYYZIIIIIIIIXYYIII	(0.00222599+0j)
ZIXXZIIIIIIIIIIYYXIII	(-0.00387352+0j)
IZYYIIIIIIIIIIIYYXIII	(-0.00387352+0j)
ZIXXZIIIIIIIIIIXYYIII	(0.00387352+0j)
IZYYIIIIIIIIIIIXYYIII	(0.00387352+0j)
IIIIIIIIIIIXYZIZYXIII	(0.02097562+0j)
IIIIIIIIIIIXXZIZYYIII	(-0.02097562+0j)
YIIZXIIZXZIIIIZIXYIII	(-0.00238033+0j)
YIIZYZZZYZIIIIZIXYIII	(-0.00238033+0j)
YIIIYIIIXZIIIIIZYYIII	(-0.00238033+0j)
YIIIXZZIYZIIIIIZYYIII	(0.00238033+0j)
YIIZYIYZZZIIIIZIXYIII	(-0.00347724+0j)
XIIZYIXIIIIIIIZIXYIII	(0.00347724+0j)
YIIIXIYIZZIIIIIZYYIII	(0.00347724+0j)
XIIIXIXZIIIIIIIZYYIII	(-0.00347724+0j)
IIIZIIXYIIIIIIZIXYIII	(-0.00373225+0j)
IIIZZZYXIIIIIIZIXYIII	(0.00373225+0j)
IIIIZIXXIIIIIIIZYYIII	(0.00373225+0j)
IIIIIZYYIIIIIIIZYYIII	(0.00373225+0j)
IIYZXIXIIIIIIIZIXYIII	(0.00197154+0j)
IIXIXIYZIIIIIIZIXYIII	(-0.00197154+0j)
IIYIYIXZIIIIIIIZYYIII	(0.00197154+0j)
IIXZYIYIIIIIIIIZYYIII	(-0.00197154+0j)
ZIIZYIXIIIIIIIZIXYIII	(-0.00183948+0j)
IZZZXIYZIIIIIIZIXYIII	(0.00183948+0j)
ZIIIXIXZIIIIIIIZYYIII	(0.00183948+0j)
IZZIYIYIIIIIIIIZYYIII	(0.00183948+0j)
IYZZXZZZIIIIIIZIXYIII	(-0.00341951+0j)
IXZZYIIZIIIIIIZIXYIII	(0.00341951+0j)
IYZIYZZIIIIIIIIZYYIII	(-0.00341951+0j)
IXZIXIIIIIIIIIIZYYIII	(-0.00341951+0j)
IIIZZIIZIIIXYZIIXYIII	(0.02097562+0j)
IIIZZIIZIIIXXZIIXXIII	(0.02097562+0j)
YIXXIIIZXZIXIXXIXYIII	(0.00238033+0j)
YIXYIIIZYZIXIXXIXYIII	(0.00238033+0j)
YIXXIIIZXZIXIXYIXXIII	(-0.00238033+0j)
YIXYIIIZYZIXIXYIXXIII	(-0.00238033+0j)
YIIZYYZZZZIXIXXIXYIII	(0.00347724+0j)
XIIZYXZZIIIXIXXIXYIII	(-0.00347724+0j)
YIIZYYZZZZIXIXYIXXIII	(-0.00347724+0j)
XIIZYXZZIIIXIXYIXXIII	(0.00347724+0j)
IIXXXIXYIIIXIXXIXYIII	(0.00373225+0j)
IIXYXIXXIIIXIXXIXYIII	(-0.00373225+0j)
IIXXXIXYIIIXIXYIXXIII	(-0.00373225+0j)
IIXYXIXXIIIXIXYIXXIII	(0.00373225+0j)
IIYZXXZZIIIXIXXIXYIII	(-0.00197154+0j)
IIXIXYZZIIIXIXXIXYIII	(0.00197154+0j)
IIYZXXZZIIIXIXYIXXIII	(0.00197154+0j)
IIXIXYZZIIIXIXYIXXIII	(-0.00197154+0j)
ZIIZYXZZIIIXIXXIXYIII	(0.00183948+0j)
IZZZXYZZIIIXIXXIXYIII	(-0.00183948+0j)
ZIIZYXZZIIIXIXYIXXIII	(-0.00183948+0j)
IZZZXYZZIIIXIXYIXXIII	(0.00183948+0j)
IYYYZIIZIIIXIXXIXYIII	(-0.00341951+0j)
IXYXZIIZIIIXIXXIXYIII	(-0.00341951+0j)
IYYYZIIZIIIXIXYIXXIII	(0.00341951+0j)
IXYXZIIZIIIXIXYIXXIII	(0.00341951+0j)
IIIZZIIZIIIXYIIIXYIII	(0.02142561+0j)
IIIZZIIZIIIXXIIIXXIII	(0.02142561+0j)
IIIZZIIZIIIYXXZIXYIII	(0.01682199+0j)
IIIZZIIZIIIXXYZIXYIII	(0.00250928+0j)
IIIZZIIZIIIYYYIIXYIII	(0.01933127+0j)
IIIZZIIZIIIXYYZIXXIII	(-0.01933127+0j)
IIIZZIIZIIIYXYIIXXIII	(0.00250928+0j)
IIIZZIIZIIIXXXIIXXIII	(-0.01682199+0j)
IIIZZIIZIZXXIYZIXYIII	(0.00259821+0j)
IIIZZIIZIIXXIYZIXYIII	(-0.00259821+0j)
IIIZZIIZIZXXIXIIXXIII	(0.00259821+0j)
IIIZZIIZIIXXIXIIXXIII	(-0.00259821+0j)
XIIZZIIZIXXXIYZIXYIII	(-0.00104614+0j)
YZZZIIIZIXYXIYZIXYIII	(-0.00104614+0j)
XIIZZIIZIXXXIXIIXXIII	(-0.00104614+0j)
YZZZIIIZIXYXIXIIXXIII	(-0.00104614+0j)
ZIIZZIIZXZIXIYZIXYIII	(0.00666115+0j)
IIIZZIIZXIIXIYZIXYIII	(0.00666115+0j)
ZIIZZIIZXZIXIXIIXXIII	(0.00666115+0j)
IIIZZIIZXIIXIXIIXXIII	(0.00666115+0j)
YIYZIIIZXZIXIYZIXYIII	(-0.00289041+0j)
YIXIIIIZYZIXIYZIXYIII	(0.00289041+0j)
YIYZIIIZXZIXIXIIXXIII	(-0.00289041+0j)
YIXIIIIZYZIXIXIIXXIII	(0.00289041+0j)
XIIZZIIZXZIXIYZIXYIII	(-0.00421682+0j)
YZZZIIIZYZIXIYZIXYIII	(-0.00421682+0j)
XIIZZIIZXZIXIXIIXXIII	(-0.00421682+0j)
YZZZIIIZYZIXIXIIXXIII	(-0.00421682+0j)
YIIZYIXXZZIXIYZIXYIII	(0.01543707+0j)
XIIZYIXYIIIXIYZIXYIII	(0.01543707+0j)
YIIZYIXXZZIXIXIIXXIII	(0.01543707+0j)
XIIZYIXYIIIXIXIIXXIII	(0.01543707+0j)
YYZZIIIZZZIXIYZIXYIII	(-0.01254726+0j)
XXZZIIIZIIIXIYZIXYIII	(0.01254726+0j)
YYZZIIIZZZIXIXIIXXIII	(-0.01254726+0j)
XXZZIIIZIIIXIXIIXXIII	(0.01254726+0j)
IIYZXIXYIIIXIYZIXYIII	(-0.01388893+0j)
IIXIXIXXIIIXIYZIXYIII	(-0.01388893+0j)
IIYZXIXYIIIXIXIIXXIII	(-0.01388893+0j)
IIXIXIXXIIIXIXIIXXIII	(-0.01388893+0j)
ZIIZYIXYIIIXIYZIXYIII	(0.00248288+0j)
IZZZXIXXIIIXIYZIXYIII	(0.00248288+0j)
ZIIZYIXYIIIXIXIIXXIII	(0.00248288+0j)
IZZZXIXXIIIXIXIIXXIII	(0.00248288+0j)
IIIZIIXIIIIXIYZIXYIII	(0.00350367+0j)
IIIZZZXZIIIXIYZIXYIII	(-0.00350367+0j)
IIIZIIXIIIIXIXIIXXIII	(0.00350367+0j)
IIIZZZXZIIIXIXIIXXIII	(-0.00350367+0j)
IIXXXXZZIIIXIYZIXYIII	(0.00350367+0j)
IIXYXYZZIIIXIYZIXYIII	(0.00350367+0j)
IIXXXXZZIIIXIXIIXXIII	(0.00350367+0j)
IIXYXYZZIIIXIXIIXXIII	(0.00350367+0j)
IYYIZIIZIIIXIYZIXYIII	(0.0176539+0j)
IXXZZIIZIIIXIYZIXYIII	(0.0176539+0j)
IYYIZIIZIIIXIXIIXXIII	(0.0176539+0j)
IXXZZIIZIIIXIXIIXXIII	(0.0176539+0j)
ZXZZIIIZIIIXIYZIXYIII	(0.00902424+0j)
IXIZZIIZIIIXIYZIXYIII	(-0.00902424+0j)
ZXZZIIIZIIIXIXIIXXIII	(0.00902424+0j)
IXIZZIIZIIIXIXIIXXIII	(-0.00902424+0j)
IIIZZIIZIIIYXIZIXYIII	(0.01741684+0j)
IIIZZIIZIIIYYIZIXXIII	(-0.01741684+0j)
IIIZZIIZIIZXYZZIXYIII	(0.04342563+0j)
IIIZZIIZIIZXXZZIXXIII	(0.04342563+0j)
IIIZZIIZIZZXYZZIXYIII	(0.04342331+0j)
IIIZZIIZIZZXXZZIXXIII	(0.04342331+0j)
IIIZZIIZZIIXYZZIXYIII	(0.0268247+0j)
IIIZZIIZZIIXXZZIXXIII	(0.0268247+0j)
YIIZYIXXXZIXYZZIXYIII	(0.01194625+0j)
YIIZYIXYYZIXYZZIXYIII	(0.01194625+0j)
YIIZYIXXXZIXXZZIXXIII	(0.01194625+0j)
YIIZYIXYYZIXXZZIXXIII	(0.01194625+0j)
YYZZIIIZXZIXYZZIXYIII	(-0.00352502+0j)
YXZZIIIZYZIXYZZIXYIII	(0.00352502+0j)
YYZZIIIZXZIXXZZIXXIII	(-0.00352502+0j)
YXZZIIIZYZIXXZZIXXIII	(0.00352502+0j)
ZIIZZIIZZZIXYZZIXYIII	(-0.00511955+0j)
ZIIZZIIZZZIXXZZIXXIII	(-0.00511955+0j)
YIYZIIIZZZIXYZZIXYIII	(-0.01853883+0j)
XIXIIIIZIIIXYZZIXYIII	(0.01853883+0j)
YIYZIIIZZZIXXZZIXXIII	(-0.01853883+0j)
XIXIIIIZIIIXXZZIXXIII	(0.01853883+0j)
XIIZZIIZZZIXYZZIXYIII	(-0.00819912+0j)
XZZZIIIZIIIXYZZIXYIII	(-0.00819912+0j)
XIIZZIIZZZIXXZZIXXIII	(-0.00819912+0j)
XZZZIIIZIIIXXZZIXXIII	(-0.00819912+0j)
IIIZZIIIIIIXYZZIXYIII	(0.00989757+0j)
IIIZZIIIIIIXXZZIXXIII	(0.00989757+0j)
IYZZXIXYIIIXYZZIXYIII	(-0.02188109+0j)
IXZZXIXXIIIXYZZIXYIII	(-0.02188109+0j)
IYZZXIXYIIIXXZZIXXIII	(-0.02188109+0j)
IXZZXIXXIIIXXZZIXXIII	(-0.02188109+0j)
IIIZZIZIIIIXYZZIXYIII	(0.02424761+0j)
IIIZZIZIIIIXXZZIXXIII	(0.02424761+0j)
IIIZZZIZIIIXYZZIXYIII	(0.02424761+0j)
IIIZZZIZIIIXXZZIXXIII	(0.02424761+0j)
IIIZIZZZIIIXYZZIXYIII	(0.02439513+0j)
IIIZIZZZIIIXXZZIXXIII	(0.02439513+0j)
IIIIZIIZIIIXYZZIXYIII	(0.02439513+0j)
IIIIZIIZIIIXXZZIXXIII	(0.02439513+0j)
IIZIZIIZIIIXYZZIXYIII	(0.00377171+0j)
IIZIZIIZIIIXXZZIXXIII	(0.00377171+0j)
